image_id,file_path,class_name,original_label,source_dataset,source_url,licence,checksum,perceptual_hash,dataset_split,source_group,review_status,review_notes,source,license
normal-59394b08a9540444,normal/commons-81578778.jpg,normal,quality automobile photograph; requires no-damage review,Wikimedia Commons / Quality images of automobiles,"https://commons.wikimedia.org/wiki/File:1939_Delage_D6_Grand_Prix,_front_right_(Brooklyn).jpg",CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0),59394b08a9540444d7a7425420af8344d7002c97f0035ff34dd1cfe15700c372,c6e1c076620d85a5,train,commons-81578778,accepted,Creator: Mr.choppers; accepted under v2-visual-quality-rules-2026-09-06,Wikimedia Commons / Quality images of automobiles,CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0)
normal-c21d884355d8d5f9,normal/commons-81578814.jpg,normal,quality automobile photograph; requires no-damage review,Wikimedia Commons / Quality images of automobiles,https://commons.wikimedia.org/wiki/File:2018_Brilliance_V7.jpg,CC BY 4.0 (https://creativecommons.org/licenses/by/4.0),c21d884355d8d5f9b2f22a170fb191900ff133147d35b9e0a2a6587db72541e7,f1c9d0d8a4c6c65a,train,commons-81578814,accepted,Creator: User3204; accepted under v2-visual-quality-rules-2026-09-06,Wikimedia Commons / Quality images of automobiles,CC BY 4.0 (https://creativecommons.org/licenses/by/4.0)
normal-7d502008ce04331e,normal/commons-81630136.jpg,normal,quality automobile photograph; requires no-damage review,Wikimedia Commons / Quality images of automobiles,https://commons.wikimedia.org/wiki/File:2015_BAIC_Weiwang_M30D_(front).jpg,CC BY 4.0 (https://creativecommons.org/licenses/by/4.0),7d502008ce04331e1b750e8eba63c69e8df46da277fddae548c5d3bb409d59ec,e1a0b4b29a9c0e03,train,commons-81630136,accepted,Creator: User3204; accepted under v2-visual-quality-rules-2026-09-06,Wikimedia Commons / Quality images of automobiles,CC BY 4.0 (https://creativecommons.org/licenses/by/4.0)
normal-811eece5ff6f7946,normal/commons-85293738.jpg,normal,quality automobile photograph; requires no-damage review,Wikimedia Commons / Quality images of automobiles,https://commons.wikimedia.org/wiki/File:2019_Chang%27an_CS75_Plus_(front).jpg,CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),811eece5ff6f7946bcb829dddee3bfb22f96b29aa4e3cdc5bb6ceb6cad2f212c,e3f0a49adc7e3e93,train,commons-85293738,accepted,Creator: User3204; accepted under v2-visual-quality-rules-2026-09-06,Wikimedia Commons / Quality images of automobiles,CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0)
normal-538c009ad29fa164,normal/commons-86703049.jpg,normal,quality automobile photograph; requires no-damage review,Wikimedia Commons / Quality images of automobiles,https://commons.wikimedia.org/wiki/File:Alpine_Renault_A110-1972_-20190922-RM-115426.jpg,CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),538c009ad29fa1649452dada44a5bef3daedc2445e9f18f704bc97f3ddda6b1a,2ea3f9e0239189a5,train,commons-86703049,accepted,Creator: Ermell; accepted under v2-visual-quality-rules-2026-09-06,Wikimedia Commons / Quality images of automobiles,CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0)
rust-4cfbaa57e3ada1f9,rust/hitl-16e5c3be42e3ad9d.jpg,rust,Corrosion,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20121.png,CC0-1.0,4cfbaa57e3ada1f93cfcb7af6956ca0652635e1db45eb228f18a7fbaac1ae6c1,d2edc6c2c8ca9734,train,Car parts dataset/File1/img/Car damages 121.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 121.png.json; crop (238, 254, 334, 350); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
rust-b8306f078cb28918,rust/hitl-b3f0b13eca06c5bc.jpg,rust,Corrosion,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%201332.png,CC0-1.0,b8306f078cb2891873a456346ec5f100c85145aaea66023ac29c65d74d5cc66c,eafa05c20f2c5e40,train,Car parts dataset/File1/img/Car damages 1332.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 1332.png.json; crop (294, 389, 448, 543); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
rust-3aa0a9d792cdadc9,rust/hitl-9631f57879e8c41f.jpg,rust,Corrosion,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%201351.png,CC0-1.0,3aa0a9d792cdadc9f200b509e5198116bf38b8d33129a7d9594ff8b379f72a4a,c066785e3f1f0733,train,Car parts dataset/File1/img/Car damages 1351.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 1351.png.json; crop (201, 320, 305, 423); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
rust-39ccdf45afb57f1b,rust/hitl-8b024a8a24601359.jpg,rust,Corrosion,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20258.png,CC0-1.0,39ccdf45afb57f1bc896c79ec0030a4b35d4c80e54a0aa50205b554b8256ef4e,ccfe5e369bcfc56e,train,Car parts dataset/File1/img/Car damages 258.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 258.png.json; crop (365, 357, 496, 488); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
rust-4163a57b858b440b,rust/hitl-3a0eaab924985c4b.jpg,rust,Corrosion,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20288.png,CC0-1.0,4163a57b858b440bb08e295a413079ca38246eb31aed66f909c43997c4a861ee,fa3c38324408115a,train,Car parts dataset/File1/img/Car damages 288.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 288.png.json; crop (605, 272, 732, 399); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
rust-cfd9cd568cebaf09,rust/hitl-cdfc90dd8561885f.jpg,rust,Corrosion,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20391.png,CC0-1.0,cfd9cd568cebaf0946ffe1aac9dd532cbc287e3c29cd29ee2cd8cb3f0ef74d7d,c07e47c101024fc5,train,Car parts dataset/File1/img/Car damages 391.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 391.png.json; crop (201, 0, 798, 597); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
rust-e0e48fce4b9b291a,rust/hitl-247b7982b7c63ea3.jpg,rust,Corrosion,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20426.png,CC0-1.0,e0e48fce4b9b291a3ff819dd0b84ce726a247f5f64f5f04d2bacab3847c55fba,e36ce1cf9c9c8c08,train,Car parts dataset/File1/img/Car damages 426.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 426.png.json; crop (272, 436, 368, 532); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
rust-274b001069c64ce8,rust/hitl-4f1807d12aaf56af.jpg,rust,Corrosion,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20447.png,CC0-1.0,274b001069c64ce81a482d36b99fd397ca313eb3092dc70913d130711f172d10,139f43f0e0000000,train,Car parts dataset/File1/img/Car damages 447.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 447.png.json; crop (247, 110, 557, 421); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
rust-21c3e17381103d60,rust/hitl-fe59a12ed049e3cf.jpg,rust,Corrosion,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20701.png,CC0-1.0,21c3e17381103d60184f593dc2a352f74f0c8e50b3f7ced30d3cf8af68365d94,fb1fcee6f37fc3f9,train,Car parts dataset/File1/img/Car damages 701.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 701.png.json; crop (195, 266, 298, 369); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
rust-0e58995766aada46,rust/hitl-c3f6eddabd6e726c.jpg,rust,Corrosion,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20818.png,CC0-1.0,0e58995766aada4655079f9136e388ed0c31d9cc24a01b71f32c85cb5b27f5f1,0080f1fd8cad7796,train,Car parts dataset/File1/img/Car damages 818.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 818.png.json; crop (208, 270, 304, 366); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
rust-7cecec8d31e0ac48,rust/hitl-3f1f76849f7804ae.jpg,rust,Corrosion,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20889.png,CC0-1.0,7cecec8d31e0ac48cbbbe23d3d73b8e35a6700be818898ddc660fde81ac56031,7318589c6a1998c8,train,Car parts dataset/File1/img/Car damages 889.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 889.png.json; crop (186, 259, 282, 355); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
rust-0b0737a0d2a33442,rust/hitl-c60198fd3f264d04.jpg,rust,Corrosion,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20936.png,CC0-1.0,0b0737a0d2a334429e8e93c2587001558db350435126892a521495b881ea6063,d1a6a72763c70f1d,train,Car parts dataset/File1/img/Car damages 936.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 936.png.json; crop (254, 252, 350, 348); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
rust-09d8516574c28736,rust/hitl-7cc1ad7bddea447d.jpg,rust,Corrosion,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20993.png,CC0-1.0,09d8516574c28736374ca3d8b71075a96d29f63106abdb95f6abdf84d56ffc52,251000fcfbfdfef7,train,Car parts dataset/File1/img/Car damages 993.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 993.png.json; crop (306, 288, 402, 384); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
rust-b23d28ac65a36117,rust/commons-10010499.jpg,rust,Rusty automobiles; requires body-panel corrosion review,Wikimedia Commons / Rusty automobiles,https://commons.wikimedia.org/wiki/File:03_Falcon_Wreck.jpg,CC BY 2.0 (https://creativecommons.org/licenses/by/2.0),b23d28ac65a361177e8e2a08040411b43fde3f2ba73b756d76caba05af22e388,fcf0ec8c32b0e4c0,train,commons-10010499,accepted,Creator: https://www.flickr.com/photos/jonathan_hamner/; accepted under v2-visual-quality-rules-2026-09-06,Wikimedia Commons / Rusty automobiles,CC BY 2.0 (https://creativecommons.org/licenses/by/2.0)
rust-614039a814f3c486,rust/commons-10677323.jpg,rust,Rusty automobiles; requires body-panel corrosion review,Wikimedia Commons / Rusty automobiles,https://commons.wikimedia.org/wiki/File:Damaged_Volkswagen_Golf.jpg,CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0),614039a814f3c48647f25a7618a936580ff39b87e05abb9a8ac85a1a43a51bf6,793f78e1631acf47,train,commons-10677323,accepted,Creator: TCY; accepted under v2-visual-quality-rules-2026-09-06,Wikimedia Commons / Rusty automobiles,CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0)
rust-671e4ef927514e91,rust/commons-108168403.jpg,rust,Rusty automobiles; requires body-panel corrosion review,Wikimedia Commons / Rusty automobiles,https://commons.wikimedia.org/wiki/File:Eend_in%27t_groen_-_Duck_in_green_(16789998189).jpg,CC BY 2.0 (https://creativecommons.org/licenses/by/2.0),671e4ef927514e918605be5af59cc3f4c8b5a3aeb876bb66a4f7f5376f7091fb,742e2f5d2e79ed6d,train,commons-108168403,accepted,"Creator: Luc.T from Buggenhout, België; accepted under v2-visual-quality-rules-2026-09-06",Wikimedia Commons / Rusty automobiles,CC BY 2.0 (https://creativecommons.org/licenses/by/2.0)
rust-ca5a8e03ee5e0c13,rust/commons-12483187.jpg,rust,Rusty automobiles; requires body-panel corrosion review,Wikimedia Commons / Rusty automobiles,https://commons.wikimedia.org/wiki/File:Burnt-out_car_on_the_edge_of_Headon_clay_pit_-_geograph.org.uk_-_313094.jpg,CC BY-SA 2.0 (https://creativecommons.org/licenses/by-sa/2.0),ca5a8e03ee5e0c132785a66fef16b57b49d39b79dacaade92f7ac3826f0890db,2b989864e6de8793,train,commons-12483187,accepted,Creator: Derek Harper; accepted under v2-visual-quality-rules-2026-09-06,Wikimedia Commons / Rusty automobiles,CC BY-SA 2.0 (https://creativecommons.org/licenses/by-sa/2.0)
rust-bae3f03b9f1e06de,rust/commons-126631590.jpg,rust,Rusty automobiles; requires body-panel corrosion review,Wikimedia Commons / Rusty automobiles,https://commons.wikimedia.org/wiki/File:GER_Wuppertal_Johannes-Rau-Platz_02.jpg,CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),bae3f03b9f1e06de0fb7057e77007ce6d45ab15c10d0ac1a00b1ecbe1d3fba0e,08c1e0982737a3e6,train,commons-126631590,accepted,Creator: -wuppertaler; accepted under v2-visual-quality-rules-2026-09-06,Wikimedia Commons / Rusty automobiles,CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0)
rust-68990ae0715bb41b,rust/commons-126937583.jpg,rust,Rusty automobiles; requires body-panel corrosion review,Wikimedia Commons / Rusty automobiles,https://commons.wikimedia.org/wiki/File:3_1956_Chevy_Bel_Airs_and_1_1956_Chevy_210_on_Historic_Car_Carrier.jpg,CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),68990ae0715bb41b5975bc542bc308d5d44d2ad5ea96480a92e79ed4e933ad89,b53bded5e6d7e0e0,train,commons-126937583,accepted,Creator: DanTD; accepted under v2-visual-quality-rules-2026-09-06,Wikimedia Commons / Rusty automobiles,CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0)
rust-9c487eb1eeec5773,rust/commons-129992225.jpg,rust,Rusty automobiles; requires body-panel corrosion review,Wikimedia Commons / Rusty automobiles,https://commons.wikimedia.org/wiki/File:Coffee_Break_at_Noorsveld_Farms_..._(52653647482).jpg,CC BY-SA 2.0 (https://creativecommons.org/licenses/by-sa/2.0),9c487eb1eeec577372301264d94f7132aafb49fe4d7584c2771b9d765bb09be6,686ccc2c268ead35,train,commons-129992225,accepted,Creator: Bernard DUPONT from FRANCE; accepted under v2-visual-quality-rules-2026-09-06,Wikimedia Commons / Rusty automobiles,CC BY-SA 2.0 (https://creativecommons.org/licenses/by-sa/2.0)
rust-c0242bc6633d576a,rust/commons-142081902.jpg,rust,Rusty automobiles; requires body-panel corrosion review,Wikimedia Commons / Rusty automobiles,"https://commons.wikimedia.org/wiki/File:EMS_2023,_Essen_(P1170015).jpg",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),c0242bc6633d576a82e51821a3fa0ed88af26e93f632e4e9b5a5a78d5e17936b,f8c7b13c3e94b909,train,commons-142081902,accepted,Creator: MB-one; accepted under v2-visual-quality-rules-2026-09-06,Wikimedia Commons / Rusty automobiles,CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0)
rust-ab6b6b2fdb17b3bb,rust/commons-14400582.jpg,rust,Rusty automobiles; requires body-panel corrosion review,Wikimedia Commons / Rusty automobiles,https://commons.wikimedia.org/wiki/File:Coanwood_Station_Master%27s_House_-_geograph.org.uk_-_1640310.jpg,CC BY-SA 2.0 (https://creativecommons.org/licenses/by-sa/2.0),ab6b6b2fdb17b3bb406efa0066823c7a1373a98ce31121c9655183494a7057de,73674331539585b7,train,commons-14400582,accepted,Creator: Les Hull; accepted under v2-visual-quality-rules-2026-09-06,Wikimedia Commons / Rusty automobiles,CC BY-SA 2.0 (https://creativecommons.org/licenses/by-sa/2.0)
rust-7ccc1a864a5b3db4,rust/commons-14897268.jpg,rust,Rusty automobiles; requires body-panel corrosion review,Wikimedia Commons / Rusty automobiles,https://commons.wikimedia.org/wiki/File:Needs_Some_Work.jpg,CC BY 2.0 (https://creativecommons.org/licenses/by/2.0),7ccc1a864a5b3db4938ddf386a94b09cc89745ca6143be51337007863425cdb5,3cecd70c4dd18565,train,commons-14897268,accepted,Creator: JOHN LLOYD; accepted under v2-visual-quality-rules-2026-09-06,Wikimedia Commons / Rusty automobiles,CC BY 2.0 (https://creativecommons.org/licenses/by/2.0)
rust-1ad390350da0bc8f,rust/commons-149568103.jpg,rust,Rusty automobiles; requires body-panel corrosion review,Wikimedia Commons / Rusty automobiles,https://commons.wikimedia.org/wiki/File:Abandoned_Porsche_car_Hatfield_Broad_Oak_Essex_England.jpg,CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),1ad390350da0bc8f5df186bdb4f4a232c6e98cc4436e509d5bf1f9ed62a48cba,c22e3b0f0f3f2489,train,commons-149568103,accepted,Creator: Acabashi; accepted under v2-visual-quality-rules-2026-09-06,Wikimedia Commons / Rusty automobiles,CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0)
rust-47cc816d820b1ff3,rust/commons-15889638.jpg,rust,Rusty automobiles; requires body-panel corrosion review,Wikimedia Commons / Rusty automobiles,https://commons.wikimedia.org/wiki/File:Polski_Fiat_125p_MR%2782_1500_on_Rajska_street_in_Krak%C3%B3w_(2).jpg,CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0),47cc816d820b1ff335b6ed0da18b5d2b895c3e94ec446f63739c3250aafca07e,6537bda5cb4b4e43,train,commons-15889638,accepted,Creator: SuperTank17; accepted under v2-visual-quality-rules-2026-09-06,Wikimedia Commons / Rusty automobiles,CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0)
rust-c7fdf89e7f520d36,rust/commons-170694110.jpg,rust,Rusty automobiles; requires body-panel corrosion review,Wikimedia Commons / Rusty automobiles,https://commons.wikimedia.org/wiki/File:Kop_Hill_Climb_2014_(15186869647).jpg,CC BY 2.0 (https://creativecommons.org/licenses/by/2.0),c7fdf89e7f520d3695f220f0c95135bc1049abdb2316c97c9666ae3691a8fb3b,d3e3a70312623939,train,commons-170694110,accepted,Creator: PSParrot; accepted under v2-visual-quality-rules-2026-09-06,Wikimedia Commons / Rusty automobiles,CC BY 2.0 (https://creativecommons.org/licenses/by/2.0)
rust-0db2d7d3cc5e1d86,rust/commons-174158157.jpg,rust,Rusty automobiles; requires body-panel corrosion review,Wikimedia Commons / Rusty automobiles,https://commons.wikimedia.org/wiki/File:1999_UAZ_31514_beige_rear.jpg,CC0 (http://creativecommons.org/publicdomain/zero/1.0/deed.en),0db2d7d3cc5e1d8641c994319b20ef43e0d859d97dc3f28c33aedcd2d44c009b,d2c69525476e66cf,train,commons-174158157,accepted,Creator: Throwawayacc222; accepted under v2-visual-quality-rules-2026-09-06,Wikimedia Commons / Rusty automobiles,CC0 (http://creativecommons.org/publicdomain/zero/1.0/deed.en)
rust-af64e61d0f3e59a3,rust/commons-178209938.jpg,rust,Rusty automobiles; requires body-panel corrosion review,Wikimedia Commons / Rusty automobiles,https://commons.wikimedia.org/wiki/File:1987_BMW_E28_M535i_3430cc_abandoned_Hatfield_Broad_Oak_Essex_England_front_view.jpg,CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),af64e61d0f3e59a355e0a0c3143159975918a0c463ad56e73c915a7d4b533f09,e0b0b4b82f2a2a2b,train,commons-178209938,accepted,Creator: Acabashi; accepted under v2-visual-quality-rules-2026-09-06,Wikimedia Commons / Rusty automobiles,CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0)
rust-0aef19b903c5a898,rust/commons-178222826.jpg,rust,Rusty automobiles; requires body-panel corrosion review,Wikimedia Commons / Rusty automobiles,https://commons.wikimedia.org/wiki/File:1987_BMW_E28_M535i_3430cc_abandoned_Hatfield_Broad_Oak_Essex_England_rear_view_56.5_mb.jpg,CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),0aef19b903c5a8988c86f47e446ec252a404f5e517c187c6feab195a83daf2b5,24e0f0ccccc0a30a,train,commons-178222826,accepted,Creator: Acabashi; accepted under v2-visual-quality-rules-2026-09-06,Wikimedia Commons / Rusty automobiles,CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0)
rust-0f0e54586f9fa39e,rust/commons-182272025.jpg,rust,Rusty automobiles; requires body-panel corrosion review,Wikimedia Commons / Rusty automobiles,https://commons.wikimedia.org/wiki/File:Andrea_Stahl_Portrait_Oberentfelden_2023.jpg,CC BY 4.0 (https://creativecommons.org/licenses/by/4.0),0f0e54586f9fa39e2a60e9b7b62e37ecedcd0309ed4e360203b05dbccbac61ce,3e9869edf9b99bd3,train,commons-182272025,accepted,Creator: WerkstattAS; accepted under v2-visual-quality-rules-2026-09-06,Wikimedia Commons / Rusty automobiles,CC BY 4.0 (https://creativecommons.org/licenses/by/4.0)
rust-0d4f96ece99037aa,rust/commons-21178003.jpg,rust,Rusty automobiles; requires body-panel corrosion review,Wikimedia Commons / Rusty automobiles,https://commons.wikimedia.org/wiki/File:Ford_Mustang_GT_with_bench_seat_exterior.jpg,CC0 (http://creativecommons.org/publicdomain/zero/1.0/deed.en),0d4f96ece99037aa003c948fbf3b23a11233aa71167b973fc4d300697daeddd6,c391c0989ef7e3c0,train,commons-21178003,accepted,"Creator: CZmarlin — Christopher Ziemnowicz, releases all rights but a photo credit would be appreciated if this image is used anywhere other than Wikipedia. Please leave a note at Wikipedia here. Thank you!; accepted under v2-visual-quality-rules-2026-09-06",Wikimedia Commons / Rusty automobiles,CC0 (http://creativecommons.org/publicdomain/zero/1.0/deed.en)
rust-6effa8e2cd9681bc,rust/commons-21211922.jpg,rust,Rusty automobiles; requires body-panel corrosion review,Wikimedia Commons / Rusty automobiles,https://commons.wikimedia.org/wiki/File:Flickr_-_Nicholas_T_-_Bygone_(2).jpg,CC BY 2.0 (https://creativecommons.org/licenses/by/2.0),6effa8e2cd9681bcae8091bc9765d5af4a7561b8bbe136a36c9bb65d1a534591,f0ecacacc2d3990d,train,commons-21211922,accepted,"Creator: Nicholas A. Tonelli from Pennsylvania, USA; accepted under v2-visual-quality-rules-2026-09-06",Wikimedia Commons / Rusty automobiles,CC BY 2.0 (https://creativecommons.org/licenses/by/2.0)
rust-2cf37d62f5bd6380,rust/commons-21211936.jpg,rust,Rusty automobiles; requires body-panel corrosion review,Wikimedia Commons / Rusty automobiles,https://commons.wikimedia.org/wiki/File:Flickr_-_Nicholas_T_-_Bygone_(3).jpg,CC BY 2.0 (https://creativecommons.org/licenses/by/2.0),2cf37d62f5bd63802a35090bd9b89cc7aa22a250a7e57b04edec374dc11c7be1,cfd6d6d656961b1b,train,commons-21211936,accepted,"Creator: Nicholas A. Tonelli from Pennsylvania, USA; accepted under v2-visual-quality-rules-2026-09-06",Wikimedia Commons / Rusty automobiles,CC BY 2.0 (https://creativecommons.org/licenses/by/2.0)
rust-e8d5d0ed06d632d1,rust/commons-21251367.jpg,rust,Rusty automobiles; requires body-panel corrosion review,Wikimedia Commons / Rusty automobiles,https://commons.wikimedia.org/wiki/File:Flickr_-_Hugo90_-_Pile_It_Up.jpg,CC BY 2.0 (https://creativecommons.org/licenses/by/2.0),e8d5d0ed06d632d1af93c71d7daf71747e3560a6eef49b8be414e7af550b5a02,7a3a73626a4e4cea,train,commons-21251367,accepted,"Creator: JOHN LLOYD from Concrete, Washington, United States; accepted under v2-visual-quality-rules-2026-09-06",Wikimedia Commons / Rusty automobiles,CC BY 2.0 (https://creativecommons.org/licenses/by/2.0)
rust-8e63ce49b4895740,rust/commons-21251844.jpg,rust,Rusty automobiles; requires body-panel corrosion review,Wikimedia Commons / Rusty automobiles,https://commons.wikimedia.org/wiki/File:Flickr_-_Hugo90_-_Old_Ambulance.jpg,CC BY 2.0 (https://creativecommons.org/licenses/by/2.0),8e63ce49b48957403c49fd07de54ce401e66fe14a4c770034e50767baf9bd701,cbcdd5961d7c3c19,train,commons-21251844,accepted,"Creator: JOHN LLOYD from Concrete, Washington, United States; accepted under v2-visual-quality-rules-2026-09-06",Wikimedia Commons / Rusty automobiles,CC BY 2.0 (https://creativecommons.org/licenses/by/2.0)
